"datetime","temp","dew","humidity","windgust","windspeed","winddir","sealevelpressure","cloudcover","solarradiation","solarenergy","conditions","stations"
"2023-01-09T05:00:00",15.2,15.2,100,14.4,7.6,283,1024,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-09T06:00:00",15,14.2,94.61,11.9,7.5,282,1024,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-09T07:00:00",14.2,14.2,100,7.2,6.7,270,1025,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-09T08:00:00",14.2,14.2,100,6.5,5.2,301,1025.8,57.6,0,0,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-01-09T09:00:00",13.4,13.3,99.73,4.3,3.6,354,1026.1,56.4,22,0.1,"Rain, Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-09T10:00:00",15.2,15.1,99.75,5,4.9,75,1027,81.6,111,0.4,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-09T11:00:00",16,14.2,89.01,6.8,4,306,1028,87.7,292,1.1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-09T12:00:00",16,14.9,93.25,10.8,3.9,350,1028,87.7,235,0.8,"Partially cloudy","08532099999,D7126,08536099999,LPPT"
"2023-01-09T13:00:00",17.2,14,81.52,6.1,5.6,334,1027.8,81.6,365,1.3,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-09T14:00:00",16.2,14,86.87,5.8,8.4,310,1027,87.7,462,1.7,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-09T15:00:00",16.4,14.8,89.94,11.2,6.8,52,1027.1,82.7,395,1.4,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-09T16:00:00",17,14,82.31,14,5.6,55,1027.8,55.3,272,1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-09T17:00:00",17,14.1,82.91,12.2,5.1,270,1028,31,100,0.4,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-09T18:00:00",15.2,13.2,87.85,9,4.5,331,1028,50,10,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-09T19:00:00",15,13.3,89.66,7.6,9.4,314,1029,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-09T20:00:00",15,13.3,89.66,5.8,9.1,291,1029,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-09T21:00:00",14.9,13.3,89.65,5.4,4.9,282,1029.1,87.6,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-09T22:00:00",14.2,12.5,89.59,4.3,4.8,280,1030,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-09T23:00:00",14.2,13.3,94.67,3.2,5.1,300,1030,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-10T00:00:00",14.1,13.2,94.67,2.9,5.9,360,1030.1,87.6,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-10T01:00:00",14.2,13.3,94.67,2.9,5.4,300,1030,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-10T02:00:00",14,12.3,89.58,2.9,5.1,330,1029.8,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-10T03:00:00",14,13.2,94.57,2.5,4.2,360,1030,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-10T04:00:00",14,13.2,94.66,4,0.8,0,1030,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-10T05:00:00",13.2,13.2,100,5.4,4.8,90,1030,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-10T06:00:00",13.1,13.2,100,5.4,6.9,101,1030,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-10T07:00:00",13.2,13.2,100,5,4.5,88,1030,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-10T08:00:00",13.2,13.2,99.75,5,2.2,140,1030.8,89.2,7,0,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-10T09:00:00",14,13.1,94.47,3.2,5.7,30,1031,89.2,40,0.1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-10T10:00:00",14.2,14.2,99.75,5.4,8.8,136,1031,89.2,133,0.5,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-10T11:00:00",14.2,14.2,99.75,6.1,7.4,147,1031.8,89.2,258,0.9,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-10T12:00:00",15.1,15,99.68,8.6,6.5,113,1031.1,90.7,336,1.2,"Overcast","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-10T13:00:00",15.2,15.2,99.75,13.7,8.9,184,1030,89.2,292,1.1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-10T14:00:00",16,15.2,94.71,20.5,11.5,213,1029.8,89.2,226,0.8,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-10T15:00:00",15.9,15.1,95,22,8.3,259,1029.1,89.2,179,0.6,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-10T16:00:00",16,14.3,89.88,22.3,11.6,275,1029,89.2,101,0.4,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-10T17:00:00",15,13.3,89.81,18,10.8,283,1029,87.7,48,0.2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-10T18:00:00",14.9,13.3,89.65,16.2,7.5,266,1029.1,54.7,8,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-10T19:00:00",14.2,13.3,94.67,14,7.2,235,1030,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-10T20:00:00",15,13.3,89.66,10.4,10.6,248,1030,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-10T21:00:00",14.1,13.3,94.67,7.9,5.7,247,1030,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-10T22:00:00",14,13.2,94.66,7.2,8.7,207,1030,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-10T23:00:00",14,13.2,94.66,9.7,7.8,232,1030,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-11T00:00:00",13.1,13.2,100,10.8,8.8,226,1030,32.6,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-11T01:00:00",13,13,100,9.7,8.7,252,1029.8,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-11T02:00:00",13.2,13.2,100,9.7,7.6,232,1029,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-11T03:00:00",13.9,14,100,11.5,10.5,238,1029.1,84.4,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-11T04:00:00",14.2,14.2,100,18,10.9,228,1028.8,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-11T05:00:00",14.2,14.2,100,19.1,10.9,237,1028,56.3,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-11T06:00:00",15,15,100,14,11.7,248,1028.1,57.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-11T07:00:00",14.2,14.2,100,20.9,8.4,350,1028,56.3,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-11T08:00:00",14,14,99.75,15.8,16.9,337,1029,31.8,0,0,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-01-11T09:00:00",14.1,13.2,94.44,22.3,12.7,340,1030,33.6,49,0.2,"Rain, Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-01-11T10:00:00",15,13.1,88.71,24.1,18.7,358,1031,28,202,0.7,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-01-11T11:00:00",15.2,12.1,82.07,27,18.4,10,1031.8,46.2,340,1.2,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-01-11T12:00:00",16.1,11.2,72.74,32.8,23.1,10,1031.1,28,441,1.6,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-01-11T13:00:00",16.2,10.2,67.77,31.3,20.8,10,1030.8,46.2,488,1.8,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-01-11T14:00:00",16.2,11,71.35,29.5,19.6,353,1030,46.2,474,1.7,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-01-11T15:00:00",16.1,10.1,67.77,33.1,20.2,360,1030,29.5,403,1.5,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-01-11T16:00:00",15.2,10,71.34,32.8,20.3,358,1030,28,281,1,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-01-11T17:00:00",14.2,9.2,71.88,31,19.2,350,1030.8,28,127,0.5,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-01-11T18:00:00",13.2,9.1,76.22,30.2,16.8,340,1031,24.7,11,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-11T19:00:00",12.2,9,81.04,26.6,11.7,343,1031.8,27.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-11T20:00:00",11.3,9,85.67,24.1,8.4,2,1031.8,27.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-11T21:00:00",11.2,8.9,86.11,20.9,17.7,345,1032,23.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-11T22:00:00",11,8.9,86.55,16.2,16.3,337,1032,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-01-11T23:00:00",11.2,9,86.57,13,11.4,323,1032,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-01-12T00:00:00",10.1,9,93.11,10.4,11.5,360,1032,30,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-12T01:00:00",9.9,8,88.31,8.6,6,13,1031,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-01-12T02:00:00",9.2,8.3,94.46,12.6,11.4,2,1031,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-01-12T03:00:00",10.9,9.1,88.77,9,15,343,1031.1,50,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-12T04:00:00",9.9,9,94.49,9,10.9,345,1031,100,0,0,"Overcast","08534099999,08536099999,LPPT"
"2023-01-12T05:00:00",10.9,9,88.39,10.8,15.4,336,1030,0.1,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-01-12T06:00:00",9.1,8.2,94.16,10.4,7.5,10,1030.1,60,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-12T07:00:00",8.9,8,94.45,7.9,7.6,357,1030,59.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-12T08:00:00",8.5,7.7,94.64,6.5,3.9,90,1031,0.3,7,0,"Clear","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-12T09:00:00",10.4,8.9,90.03,6.5,8.3,348,1031.2,52,55,0.2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-12T10:00:00",11,9.2,88.83,6.5,8.5,28,1031,12.7,195,0.7,"Clear","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-12T11:00:00",13,9.8,80.98,9,5.8,60,1032,0,340,1.2,"Clear","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-12T12:00:00",13.9,9.9,76.44,11.2,8.3,37,1031.1,32.9,438,1.6,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-12T13:00:00",15,9.8,71.13,12.6,8.8,68,1030,27.6,342,1.2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-12T14:00:00",15,9.8,71.3,25.9,8.3,59,1030,28,420,1.5,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-01-12T15:00:00",15.1,9,67.18,14.8,11.2,347,1029.1,34.8,204,0.7,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-12T16:00:00",14.2,10,75.9,14.8,12.1,348,1029,28,252,0.9,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-12T17:00:00",14.1,9.2,72.06,16.9,11.6,344,1029,30,71,0.3,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-12T18:00:00",12.2,9.1,81.21,17.3,11.7,330,1030,35.7,18,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-12T19:00:00",11.3,9,85.67,14.8,9.9,330,1030,86,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-12T20:00:00",11.2,9,86.57,11.9,9.6,332,1030,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-12T21:00:00",11.1,9,87.11,12.2,9.8,323,1030.1,29.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-12T22:00:00",10.2,8.2,87.4,7.6,9.4,323,1030,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-12T23:00:00",9.9,8,88.31,7.2,9.1,326,1030,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-13T00:00:00",8.9,7.2,88.89,2.5,7.5,329,1030,23.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-13T01:00:00",8.9,7.2,89.17,2.2,3.9,140,1029,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-13T02:00:00",8,7.2,94.41,2.2,3.9,262,1029,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-13T03:00:00",7.8,6.9,94.2,3.6,5.7,243,1029.1,79.7,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-13T04:00:00",8.7,7.9,94.44,2.9,3.6,255.7,1029,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-13T05:00:00",10.7,8.2,84.37,3.2,5.1,320,1028,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-13T06:00:00",9.9,8.2,89.16,1.8,0.6,360,1028.2,87.6,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-13T07:00:00",10,8.3,89.27,2.9,6.9,20,1029,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-13T08:00:00",9.8,8.2,89.64,2.9,3.5,80,1029,89.2,0,0,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-01-13T09:00:00",10.6,9,89.55,2.5,2.5,60,1030,83.1,50,0.2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-13T10:00:00",13.6,9.3,75.35,2.9,0.3,0,1030,27.5,189,0.7,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-13T11:00:00",13.9,9.3,73.49,24.1,5,87.8,1030,28,328,1.2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-13T12:00:00",14.8,9.3,69.82,4.7,4.8,318,1030.1,31.8,419,1.5,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-13T13:00:00",15,10.6,74.9,4.9,8.5,71,1029,28,467,1.7,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-13T14:00:00",14.4,9,70.29,31.7,9.4,24,1028,28,451,1.6,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-13T15:00:00",15,9.1,67.55,5.4,8.2,294,1028.1,33.3,372,1.3,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-13T16:00:00",15,10,71.85,5.2,5.7,102,1028,28,270,1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-13T17:00:00",14.2,9.2,72.06,5,5.3,74,1028,28,101,0.4,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-13T18:00:00",12.9,10,82.43,6.5,4.2,240,1029,32.6,16,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-13T19:00:00",12.7,10,83.71,5.8,7.2,320,1029,100,0,0,"Overcast","08534099999,08536099999,LPPT"
"2023-01-13T20:00:00",10.9,9.2,89.33,5,3.3,320,1029,100,0,0,"Overcast","08534099999,08536099999,LPPT"
"2023-01-13T21:00:00",11,10.2,94.44,1.4,5.7,266,1029,60,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-13T22:00:00",10.9,10,94.53,3.1,3.6,294,1029,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-01-13T23:00:00",10.9,9.2,89.33,4.7,3.3,280,1029,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-01-14T00:00:00",10.7,9,89.32,4.3,3.6,360,1029,29.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-14T01:00:00",9.7,8.9,94.49,4,3.9,307,1028,23.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-14T02:00:00",9,9,100,3.6,0.6,19,1028,23.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-14T03:00:00",8.8,8.8,100,5.4,1.1,22,1028.1,48.4,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-14T04:00:00",8.9,8.9,100,5.4,1.2,11,1028,46.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-14T05:00:00",8.9,8.9,100,5.4,7.8,45,1028,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-14T06:00:00",8.8,8.8,100,5.8,7.5,54,1028,87.6,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-14T07:00:00",8.9,8.9,100,6.5,7.6,55,1028,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-14T08:00:00",8.9,8.9,100,7.2,7.6,65,1028,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-14T09:00:00",8.9,8.9,100,6.8,7.5,54,1028.1,89.2,29,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-14T10:00:00",9.2,9,98.95,7.6,7.8,57,1029,89.2,60,0.2,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-14T11:00:00",9.2,9,98.95,8.3,7.8,62,1029,89.2,221,0.8,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-14T12:00:00",10.2,9.9,98.02,7.2,6.2,47,1028.1,89.2,232,0.8,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-14T13:00:00",11.2,10.9,97.94,5.9,4.8,10,1027,89.2,194,0.7,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-14T14:00:00",11.2,10.9,97.94,29.5,7.8,10,1026,89.2,196,0.7,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-14T15:00:00",12.9,11,87.84,8.3,4.2,360,1026.1,89.2,154,0.6,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-14T16:00:00",13,11.2,88.58,8.1,5.7,360,1026,89.2,101,0.4,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-14T17:00:00",13,11.2,88.58,25.9,5.7,30,1026,89.2,52,0.2,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-14T18:00:00",13,11.3,89.04,12.6,6.7,124,1026.1,89.2,14,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-14T19:00:00",13,11.3,89.5,10.1,4.8,120,1026,56.3,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-14T20:00:00",11,11,100,7.6,5.7,38,1026,56.3,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-14T21:00:00",11,11,100,6.1,1.1,5,1027,82.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-14T22:00:00",11,11,100,4.9,2.4,50,1026,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-14T23:00:00",12,11.2,94.58,3.6,0.8,360,1026.8,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-15T00:00:00",11.9,11.6,98.05,6.5,1.7,8,1026.5,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-15T01:00:00",12,12,100,6.3,0.3,0,1026,98.4,0,0,"Overcast","08534099999,08536099999,LPPT"
"2023-01-15T02:00:00",12,12,100,6.1,0.6,41,1026,98.4,0,0,"Overcast","08534099999,08536099999,LPPT"
"2023-01-15T03:00:00",12.9,12,94.52,5.8,5.9,224,1026,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-15T04:00:00",12.9,12,94.62,6.1,7.2,225,1025.2,90.7,0,0,"Overcast","08534099999,08536099999,LPPT"
"2023-01-15T05:00:00",11.2,11.2,100,6.5,7.8,242,1025,56.3,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-15T06:00:00",11.1,11.1,100,9.7,9,235,1025.1,29.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-15T07:00:00",12,12,100,13.5,10.6,232,1025,50,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-15T08:00:00",12.2,12.2,100,17.3,7.8,291,1026,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-15T09:00:00",12.2,12.2,100,22.1,24.1,360,1027.1,89.2,38,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-15T10:00:00",12.2,10.3,88.51,26.9,21.4,10,1028,50,116,0.4,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-15T11:00:00",13,10.2,82.87,31.7,16.6,10,1029,50,102,0.4,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-15T12:00:00",12.2,9,81.04,35.3,19.2,5,1029.1,87.6,252,0.9,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-15T13:00:00",13,8.9,75.87,34.4,20.2,353,1029,89.2,271,1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-15T14:00:00",13,7.9,70.9,33.5,19.3,3,1028,50,456,1.6,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-15T15:00:00",13.2,6.2,62.53,32.5,22.8,348,1028,50,413,1.5,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-15T16:00:00",13.2,5,57.71,31.6,23.2,348,1028.8,46.9,252,0.9,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-15T17:00:00",12.2,5,61.61,30.6,16.6,357,1029,27.9,130,0.5,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-15T18:00:00",10.3,5,69.69,31,12.2,340,1029.1,27.9,20,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-15T19:00:00",10,5,71.09,24.8,3.6,330,1030,27.5,0,0,"Partially cloudy","08536099999,LPPT"
"2023-01-15T20:00:00",9.3,5,74.44,18.7,4.5,320,1030,82.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-15T21:00:00",8.4,5,79.04,15.2,6.2,251,1030,27.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-15T22:00:00",9.2,5,75.23,11.8,5.7,273,1029,27.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-15T23:00:00",9.3,5.9,78.92,8.3,8.1,248,1029,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-16T00:00:00",10.2,5.9,74.68,8.3,8.4,261,1029.1,84.4,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-16T01:00:00",11,6,71.28,9,8.1,270,1028,82.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-16T02:00:00",11.2,6.9,74.76,9.7,6.3,277,1028,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-16T03:00:00",12,7.9,75.71,10.8,9.8,283,1027.1,98.4,0,0,"Overcast","08534099999,08536099999,LPPT"
"2023-01-16T04:00:00",12.2,8,75.73,11.9,15.7,262,1027,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-16T05:00:00",12.2,9,81.04,13,13.5,268,1026,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-16T06:00:00",12.1,9.9,86.21,12.6,15.6,277,1025.1,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-16T07:00:00",12.2,10.9,91.68,15.8,16.8,287,1025,37.3,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-16T08:00:00",12,11.2,94.55,19.1,17.1,281,1025,57.6,0,0,"Partially cloudy","08532099999,08534099999,08536099999,LPPT"
"2023-01-16T09:00:00",13,11.1,88.15,24.1,16.3,274,1024.2,34.8,37,0.1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-16T10:00:00",13.2,10.2,82.24,29.2,18.2,287,1025,57.6,128,0.5,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-16T11:00:00",14.1,11.9,86.25,34.2,16,287,1025,89.2,184,0.7,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-16T12:00:00",14.9,11,77.61,36,17.7,271,1024.1,86.5,126,0.5,"Rain, Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-16T13:00:00",14.2,11,81.34,38.9,19.5,256,1023,87.7,221,0.8,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-16T14:00:00",15,10.4,73.88,40.7,22,269,1022,89.2,166,0.6,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-16T15:00:00",13.2,11,86.41,40.8,22.2,275,1021.1,89.2,174,0.6,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-16T16:00:00",14.9,11,77.38,39.8,20.6,271,1020,57.6,154,0.6,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-16T17:00:00",13.2,11,86.8,38.9,23.4,270,1019,51.5,95,0.3,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-01-16T18:00:00",13.1,10.9,86.49,30.6,22.1,270,1019.1,35.7,9,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-01-16T19:00:00",13.2,11.2,87.67,30.4,21.7,268,1018,82.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-16T20:00:00",13.2,12,92.7,30.2,18.7,270,1018,82.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-16T21:00:00",13.1,12.1,93.37,31.6,21.6,260,1018,87.6,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-16T22:00:00",13.2,12,92.7,32.9,17.5,272,1017,82.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-16T23:00:00",13.2,12,92.7,34.2,19.8,272,1017,50,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-01-17T00:00:00",13.2,11.9,91.74,39.6,24.1,277,1016.1,32.6,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
